af_id,name,organization,country,city
126420096,Palazzolo Sull'Oglio,"Fondazione Nadia Valsecchi Onlus, Palazzolo Sull'Oglio",Italy,Brescia
60029770,Cleveland Clinic Florida,"Department of Colorectal Surgery, Cleveland Clinic Florida",United States,Weston
101601494,Medical Affairs Philippines,"GSK, Medical Affairs Philippines",Philippines,Manila
127324252,Medical and Clinical Emerging Markets,"GSK, Medical and Clinical Emerging Markets",Indonesia,Jakarta
127324361,Vaccines Medical,"GSK, Vaccines Medical",Malaysia,Kuala Lumpur
60029646,St. Luke's International Hospital,"Kidney Center, St. Luke's International Hospital",Japan,Tokyo
120452730,Research and Innovation,"Postharvest Technology Innovation Center, Ministry of Higher Education, Science, Research and Innovation",Thailand,Bangkok
126051288,Ruamrudee International School,Ruamrudee International School,Thailand,"Min Buri, Bangkok"
126389173,Department of Obstetrics and Gynecology,"Division of Reproductive Medicine, Department of Obstetrics and Gynecology",NA,NA
60193847,Tarsus University,Tarsus University,Turkey,Tarsus
60068681,National University of Science and Technology,National University of Science and Technology,Russian Federation,NA
112587434,Santa Casa de Sao Paulo School of Medical Sciences,"Department of Pediatrics, Santa Casa de Sao Paulo School of Medical Sciences",Brazil,Sao Paulo
60138463,P95 Epidemiology and Pharmacovigilance,P95 Epidemiology and Pharmacovigilance,Belgium,Leuven
60012467,Hospital de Niños Roberto del Rio,"Centre for Vaccine Development, Hospital de Niños Roberto del Rio",Chile,Santiago
60004549,Instituto Evandro Chagas,"Department of Virology, Instituto Evandro Chagas",Brazil,Belem
129857964,Faculty of Medicine,"Faculty of Medicine, Division of Internal Medicine-Nephrology, Faculty of Medicine",NA,NA
127303201,Ltd.,"Nabsolute Co., Ltd.",Thailand,Bangkok
60010955,Changchun University of Science and Technology,"School of Chemistry and Environmental Engineering, Changchun University of Science and Technology",China,Changchun
60015742,Dalian National Laboratory for Clean Energy,Dalian National Laboratory for Clean Energy,China,Dalian
123102534,C.A.R.,C.A.R.,United Kingdom,Cambridge
125849171,Private Clinic,Private Clinic,Thailand,Saraburi
126642165,Sa Pa Medicinal Research Center,Sa Pa Medicinal Research Center,Viet Nam,Sa Pa
113048398,Sports Authority of Thailand,Sports Authority of Thailand,Thailand,Bangkok
60031456,Centre of Expertise for Blind and Partially Sighted People,"Royal Dutch Visio, Centre of Expertise for Blind and Partially Sighted People",Netherlands,Huizen
126537551,Department of Disease Control,"Division of Occupational and Environmental Diseases, Department of Disease Control",Thailand,Saraburi
114612277,Department of Disease Control,"Office of Disease Prevention and Control 4, Department of Disease Control",Thailand,Saraburi
60004095,University of Lucknow,"Department of Botany, University of Lucknow",India,Lucknow
126223435,Mientrung University of Civil Engineering,"Faculty of Civil Engineering, Mientrung University of Civil Engineering",Viet Nam,Tuy Hoa
60031270,Nippon Medical School Chiba Hokusoh Hospital,"Division of Gastroenterology, Department of Internal Medicine, Nippon Medical School Chiba Hokusoh Hospital",Japan,Chiba
60002106,Shinshu University School of Medicine,"Department of Internal Medicine, Shinshu University School of Medicine",Japan,Matsumoto
60020622,Phetchaburi Rajabhat University,"The Demonstration School, Faculty of Education, Phetchaburi Rajabhat University",Thailand,Phetchaburi
125186999,Showa Kogyo Co. LTD,Showa Kogyo Co. LTD,Japan,Akita
60000965,Government College of Technology,"Department of Industrial Biotechnology, Government College of Technology",India,Coimbatore
60114624,Kamaraj College of Engineering & Technology,"Department of Biotechnology, Kamaraj College of Engineering & Technology",India,Virudhunagar
60066374,Fatima Jinnah Dental College,"Department of Prosthodontics, Fatima Jinnah Dental College",Pakistan,Karachi
60199663,Vietnam National University,"VNU School of Medicine and Pharmacy, Vietnam National University",Viet Nam,Hanoi
60002076,The American Society of Clinical Oncology (ASCO),The American Society of Clinical Oncology (ASCO),United States,Alexandria
60071789,Bir Hospital,"National Academy of Medical Sciences (NAMS), Bir Hospital",Nepal,Kathmandu
100797547,Bhaktapur Cancer Hospital,Bhaktapur Cancer Hospital,Nepal,Bhaktapur
108338589,Civil Service Hospital,Civil Service Hospital,Nepal,Kathmandu
60025345,Guangzhou University,"School of Management, Guangzhou University",China,Guangzhou
60019330,Cheng Shiu University,"Department of Business Administration, Cheng Shiu University",Taiwan,Kaohsiung
60033389,University of Idaho,University of Idaho,United States,Moscow
60027881,Morehead State University,Morehead State University,United States,Morehead
60008130,Massachusetts General Hospital,"Department of Medicine, Cancer Center, Massachusetts General Hospital",United States,Boston
115762901,Inc,"Reviva Pharmaceuticals, Inc",United States,Santa Clara
60172358,University of Plymouth,"Faculty of Medicine and Dentistry, University of Plymouth",United Kingdom,Plymouth
60006303,Harvard University,"FAS Center for Systems Biology, Harvard University",United States,Cambridge
60014427,HNELHD,"Parkinson’s Disease Service for the Older Person, Rankin Park Centre, John Hunter Hospital, HNELHD",Australia,Newcastle
60024343,Hospital Ruber Internacional,"Functional Movement Disorders Unit, Movement Disorders Program, Neurology Department, Hospital Ruber Internacional",Spain,Madrid
60007828,University of Kansas Medical Center,University of Kansas Medical Center,United States,Kansas City
60104335,Sant Pau Hospital and Biomedical Research Institute (IIB-Sant Pau),"Movement Disorders Unit, Sant Pau Hospital and Biomedical Research Institute (IIB-Sant Pau)",Spain,Barcelona
60109771,Rowland Hill Street,"Department of Clinical Neurosciences, University College London (UCL) Institute of Neurology, Royal Free Campus, Rowland Hill Street",United Kingdom,London
60014933,Houston Methodist Hospital,"Department of Neurology, Houston Methodist Hospital",United States,Houston
126504827,Hospital Selayang,"Department of Medicine, Hospital Selayang",Malaysia,Bata Caves
60110818,All India Institute of Medical Sciences,"Department of Gastroenterology, All India Institute of Medical Sciences",India,Patna
126595602,Foundation Nepal Sitapaila Height,"Department of Hepatology, Foundation Nepal Sitapaila Height",India,Kathmandu
60007616,BASF SE,"Digitalization of Research and Development, BASF SE",Germany,Ludwigshafen
60008279,University of Maine,"School of Biology and Ecology, University of Maine",United States,Orono
126701297,Department of Livestock Development,"Bureau of Veterinary Biologics, Department of Livestock Development",Thailand,Nakorn-Ratchasima
126729336,Oriental University of Science and Technology,"Department of Materials and Textiles, Oriental University of Science and Technology",Taiwan,New Taipei City
126178982,Ltd,"Sichuan Zhixiangyi Technology Co., Ltd",China,Chengdu
126193274,National Science and Technology Development (NSTDA),"National Nanotechnology Center (NANOTEC), National Science and Technology Development (NSTDA)",Thailand,"Pathum, Thani"
101856200,MacKay Children's Hospital,"Department of Pediatric Gastroenterology, Hepatology and Nutrition, MacKay Children's Hospital",Taiwan,Taipei
101896998,Hsinchu County Environmental Protection Bureau,Hsinchu County Environmental Protection Bureau,Taiwan,Hsinchu
60107405,Skolkovo Institute of Science and Technology,Skolkovo Institute of Science and Technology,Russian Federation,Moscow
60119481,Kyoto University,"Evolutionary Morphology Section, Primate Research Institute, Kyoto University",Japan,Aichi
123924360,Smile Dog Small Animal Hospital,Smile Dog Small Animal Hospital,Thailand,Chonburi
60070941,Kazan Federal University,Kazan Federal University,Russian Federation,Kazan
60072227,Bannari Amman Institute of Technology,"Department of Chemistry, Bannari Amman Institute of Technology",India,Sathyamangalam
60073525,The First Affiliated Hospital of Guangdong Pharmaceutical University,"Central Laboratory, The First Affiliated Hospital of Guangdong Pharmaceutical University",China,Guangzhou
60030576,University of Minnesota,"Department of Diagnostic and Biological Sciences, School of Dentistry, University of Minnesota",United States,Minneapolis
118732260,Care Dental College,"Department of Periodontics, Care Dental College",India,Guntur
60006270,University of Ibadan and University College Hospital,"Department of Periodontology and Community Dentistry, University of Ibadan and University College Hospital",Nigeria,Ibadan
60077685,University of Zagreb,"Department of Prosthodontics, School of Dental Medicine, University of Zagreb",Croatia,Zagreb
60068805,University of Novi Sad,"Clinic for Dentistry of Vojvodina, Faculty of Medicine, University of Novi Sad",Serbia,Novi Sad
60159921,Showa University,"Department of Prosthodontics, Showa University Dental Hospital, Showa University",Japan,Tokyo
60068811,University of Sarajevo,"Department of Prosthodontics, Faculty of Dentistry with Clinics, University of Sarajevo",Bosnia and Herzegovina,Sarajevo
60013450,University of North Carolina at Chapel Hill,"Division of Pediatric and Public Health, Adams School of Dentistry, University of North Carolina at Chapel Hill",United States,Chapel Hill
109973939,Punta Pacifica Medical Center,"Center for Headaches, Facial Pain and TMD, Punta Pacifica Medical Center",Panama,Panama City
60026330,Babol University of Medical Sciences,"Oral Health Research Center, Health Research Institute, Babol University of Medical Sciences",Iran,Babol
124796938,Instituto Patricia Valério,Instituto Patricia Valério,Brazil,Belo Horizonte
60104382,Moscow State University of Medicine and Dentistry,"Department of Anesthesia in Dentistry, Moscow State University of Medicine and Dentistry",Russian Federation,Moscow
60071723,University of Khartoum,"Faculty of Dentistry, University of Khartoum",Sudan,Khartoum
120779925,Western University,"Department of Diagnostic and Biological Sciences, Faculty of Dentistry, Western University",Thailand,Bangkok
118273218,Center of Excellence for Pediatric Infectious Diseases and Vaccines,Center of Excellence for Pediatric Infectious Diseases and Vaccines,Thailand,Bangkok
127295555,Environmental Conservation Department,Environmental Conservation Department,Myanmar,Nay Pyi Taw
60194936,Songkhla Rajabhat University,"Mathematics Program, Faculty of Science and Technology, Songkhla Rajabhat University",Thailand,Songkhla
60028708,Kyung Hee University,"Department of Orthopaedic Surgery, School of Medicine, Kyung Hee University",South Korea,Seoul
60027130,Yokohama City University Hospital,"Department of Orthopaedic Surgery, Yokohama City University Hospital",Japan,Yokohama
115392684,Gold Coast Centre for Bone & Joint Surgery,Gold Coast Centre for Bone & Joint Surgery,Australia,Gold Coast
60021605,Kaohsiung Veterans General Hospital,"Department of Urology, Kaohsiung Veterans General Hospital",Taiwan,Kaohsiung
60071425,Binh Dan Hospital,"Department of Urology, Binh Dan Hospital",Viet Nam,Ho Chi Minh City
100341693,Viet Duc University Hospital,"Centre of Andrology, Department of Urology, Viet Duc University Hospital",Viet Nam,Hanoi
60211908,Pusan National University School of Medicine,"Department of Urology, Pusan National University Hospital, Pusan National University School of Medicine",South Korea,Busan
100367376,Sanjukai Hospital,"Department of Urology, Sanjukai Hospital",Japan,Sapporo
126250737,Lancaster Retina Specialists,Lancaster Retina Specialists,United States,Harrisburg
113908644,IAIN Palangka Raya,"Tadris Fisika, IAIN Palangka Raya",Indonesia,NA
127384106,Kompleks YPP Al-Fattah,"Fisika, Universitas Billfath, Kompleks YPP Al-Fattah",Indonesia,NA
60105082,Universitas Negeri Surabaya,"Fisika, Universitas Negeri Surabaya",Indonesia,NA
126010659,Renown Clinical Services,Renown Clinical Services,India,Hyderabad
112813459,Star Hospitals,"STAR Kidney Center, Star Hospitals",India,Hyderabad
60118457,Institut de Recerca Contra la Leucèmia Josep Carreras,"MDS Group, Institut de Recerca Contra la Leucèmia Josep Carreras",Spain,Barcelona
60019163,Université Paris Descartes,"Department of Hematology, Assistance Publique-Hôpitaux de Paris, Hôpital Cochin and Université de Paris, Université Paris Descartes",France,Paris
60005613,Democritus University of Thrace Medical School,"Department of Hematology, Democritus University of Thrace Medical School",Greece,Alexandroupolis
